epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.3190625011920929,0.6794570684432983,1.467456579208374,0.5708401799201965,0.032484374940395355,0.38697999715805054,0.7389123439788818,1.3662148714065552,0.6359350681304932,0.0485600009560585
1,0.42412498593330383,0.7669326663017273,1.304937720298767,0.6038630604743958,0.1372656226158142,0.39368000626564026,0.7460324764251709,1.3551890850067139,0.5595489740371704,0.0952799990773201
2,0.4139687418937683,0.7536083459854126,1.3390315771102905,0.5971812009811401,0.12314062565565109,0.431659996509552,0.765326738357544,1.3152666091918945,0.6106917858123779,0.13753999769687653
3,0.4267500042915344,0.7620941400527954,1.3212189674377441,0.59837406873703,0.1426093727350235,0.4034000039100647,0.747932493686676,1.3730236291885376,0.5261043906211853,0.18602000176906586
4,0.4326874911785126,0.7676835060119629,1.3073973655700684,0.6045670509338379,0.1489218771457672,0.41791999340057373,0.7556623220443726,1.3377974033355713,0.5663326978683472,0.15940000116825104
5,0.4219062626361847,0.7582947015762329,1.3293174505233765,0.5860855579376221,0.1353124976158142,0.4193800091743469,0.7566211223602295,1.3732916116714478,0.5002598166465759,0.25029999017715454
6,0.42762500047683716,0.7622342109680176,1.3210102319717407,0.5951799750328064,0.1485625058412552,0.424919992685318,0.7617582082748413,1.3272244930267334,0.5638010501861572,0.18795999884605408
7,0.4391250014305115,0.7718229293823242,1.2983918190002441,0.6029328107833862,0.16574999690055847,0.4189999997615814,0.7605091333389282,1.3359684944152832,0.5200489163398743,0.2126999944448471
